Date,Open,High,Low,Close,Adj Close,Volume
1978-04-04,14.765625,14.898438,14.757813,14.875000,4.514102,2838400
1978-04-05,14.890625,15.093750,14.890625,15.085938,4.578113,2155200
1978-04-06,15.085938,15.250000,15.031250,15.039063,4.563888,2856000
1978-04-07,15.039063,15.187500,14.984375,15.054688,4.568632,1796800
1978-04-10,15.054688,15.093750,14.984375,15.062500,4.570998,1865600
1978-04-11,15.031250,15.031250,14.960938,14.992188,4.549663,1617600
1978-04-12,14.992188,15.125000,14.765625,14.765625,4.480909,2337600
1978-04-13,14.765625,14.968750,14.718750,14.968750,4.542549,5729600
1978-04-14,15.031250,15.250000,15.031250,15.218750,4.618418,3864000
1978-04-17,15.851563,15.851563,15.523438,15.695313,4.763040,4876800
1978-04-18,15.695313,15.812500,15.554688,15.703125,4.765409,3696000
1978-04-19,15.703125,15.875000,15.601563,15.812500,4.798603,2444800
1978-04-20,15.812500,16.117188,15.781250,15.843750,4.808086,2801600
1978-04-21,15.843750,15.968750,15.757813,15.875000,4.817569,2268800
1978-04-24,15.875000,16.140625,15.812500,16.125000,4.893436,1760000
1978-04-25,16.328125,16.500000,16.328125,16.359375,4.964560,5987200
1978-04-26,16.359375,16.562500,16.335938,16.398438,4.976417,4401600
1978-04-27,16.359375,16.359375,16.242188,16.343750,4.959820,2715200
1978-04-28,16.343750,16.625000,16.273438,16.625000,5.045173,2561600
1978-05-01,16.625000,16.796875,16.523438,16.687500,5.064138,2176000
1978-05-02,16.687500,16.726563,16.593750,16.625000,5.045173,1649600
1978-05-03,16.625000,16.640625,16.421875,16.453125,4.993012,2280000
1978-05-04,16.328125,16.328125,16.125000,16.289063,4.997901,3747200
1978-05-05,16.320313,16.531250,16.320313,16.406250,5.033859,1459200
1978-05-08,16.406250,16.468750,16.187500,16.226563,4.978723,1089600
1978-05-09,16.226563,16.273438,16.156250,16.265625,4.990711,1222400
1978-05-10,16.265625,16.304688,16.187500,16.234375,4.981122,1190400
1978-05-11,16.234375,16.578125,16.210938,16.578125,5.086593,1364800
1978-05-12,16.578125,16.640625,16.406250,16.414063,5.036259,1843200
1978-05-15,16.414063,16.640625,16.328125,16.625000,5.100975,1694400
1978-05-16,16.632813,16.781250,16.632813,16.703125,5.124948,3638400
1978-05-17,16.703125,16.726563,16.562500,16.625000,5.100975,3400000
1978-05-18,16.625000,16.640625,16.531250,16.531250,5.072210,1609600
1978-05-19,16.531250,16.539063,16.312500,16.382813,5.026663,1598400
1978-05-22,16.382813,16.671875,16.375000,16.671875,5.115359,1337600
1978-05-23,16.625000,16.625000,16.406250,16.445313,5.045843,1336000
1978-05-24,16.406250,16.406250,16.250000,16.406250,5.033859,1240000
1978-05-25,16.406250,16.500000,16.281250,16.328125,5.009889,1190400
1978-05-26,16.328125,16.367188,16.281250,16.296875,5.000300,1208000
1978-05-30,16.296875,16.359375,16.242188,16.320313,5.007493,1270400
1978-05-31,16.320313,16.398438,16.140625,16.140625,4.952358,1292800
1978-06-01,16.140625,16.218750,16.000000,16.070313,4.930785,2372800
1978-06-02,16.070313,16.296875,16.054688,16.296875,5.000300,1107200
1978-06-05,16.296875,16.625000,16.281250,16.617188,5.098578,1848000
1978-06-06,16.625000,16.781250,16.625000,16.625000,5.100975,2310400
1978-06-07,16.625000,16.664063,16.531250,16.578125,5.086593,2286400
1978-06-08,16.578125,16.859375,16.562500,16.750000,5.139328,2790400
1978-06-09,16.750000,16.875000,16.703125,16.812500,5.158506,2080000
1978-06-12,16.812500,16.960938,16.718750,16.742188,5.136933,1752000
1978-06-13,16.671875,17.140625,16.671875,17.140625,5.259183,1307200
1978-06-14,17.140625,17.265625,16.937500,16.945313,5.199257,3136000
1978-06-15,16.945313,17.031250,16.812500,16.875000,5.177683,1208000
1978-06-16,16.875000,16.914063,16.625000,16.640625,5.105770,1473600
1978-06-19,16.640625,16.875000,16.609375,16.828125,5.163300,1350400
1978-06-20,16.828125,16.859375,16.593750,16.617188,5.098578,1411200
1978-06-21,16.617188,16.765625,16.570313,16.750000,5.139328,1524800
1978-06-22,16.687500,16.687500,16.578125,16.648438,5.108170,1521600
1978-06-23,16.648438,16.656250,16.390625,16.406250,5.033859,1393600
1978-06-26,16.406250,16.406250,16.109375,16.140625,4.952358,1457600
1978-06-27,16.140625,16.375000,16.140625,16.304688,5.002694,1689600
1978-06-28,16.304688,16.367188,16.156250,16.359375,5.019474,1360000
1978-06-29,16.359375,16.390625,16.187500,16.226563,4.978723,1094400
1978-06-30,16.226563,16.265625,16.078125,16.078125,4.933184,728000
1978-07-03,16.078125,16.093750,15.937500,16.046875,4.923594,638400
1978-07-05,16.046875,16.218750,15.953125,16.125000,4.947567,1638400
1978-07-06,16.125000,16.187500,16.039063,16.148438,4.954755,1276800
1978-07-07,16.148438,16.289063,16.109375,16.281250,4.995503,816000
1978-07-10,16.281250,16.304688,16.171875,16.250000,4.985917,961600
1978-07-11,16.250000,16.296875,16.171875,16.171875,4.961946,1806400
1978-07-12,16.171875,16.234375,16.148438,16.148438,4.954755,1118400
1978-07-13,16.148438,16.218750,16.039063,16.210938,4.973933,990400
1978-07-14,16.210938,16.734375,16.210938,16.718750,5.129742,2728000
1978-07-17,16.718750,16.882813,16.625000,16.625000,5.100975,3859200
1978-07-18,16.625000,16.679688,16.500000,16.531250,5.072210,1872000
1978-07-19,16.625000,16.859375,16.625000,16.859375,5.172889,1891200
1978-07-20,16.859375,17.000000,16.734375,16.757813,5.141727,2891200
1978-07-21,16.757813,16.890625,16.687500,16.890625,5.182477,1294400
1978-07-24,16.890625,16.937500,16.734375,16.937500,5.196862,1715200
1978-07-25,16.937500,17.062500,16.828125,17.062500,5.235215,2390400
1978-07-26,17.062500,17.296875,17.062500,17.093750,5.244799,4206400
1978-07-27,17.093750,17.265625,17.062500,17.265625,5.297539,2404800
1978-07-28,17.265625,17.468750,17.218750,17.414063,5.343080,2764800
1978-07-31,17.421875,17.593750,17.421875,17.562500,5.388626,2123200
1978-08-01,17.562500,17.609375,17.437500,17.445313,5.352666,2854400
1978-08-02,17.445313,18.312500,17.437500,18.312500,5.618746,3564800
1978-08-03,18.312500,18.437500,17.812500,17.812500,5.519588,4214400
1978-08-04,17.812500,18.101563,17.781250,18.031250,5.587367,2819200
1978-08-07,18.031250,18.156250,17.875000,17.875000,5.538953,3656000
1978-08-08,17.875000,18.109375,17.812500,18.109375,5.611579,3105600
1978-08-09,18.109375,18.328125,18.031250,18.046875,5.592210,4968000
1978-08-10,18.046875,18.203125,17.921875,17.968750,5.568002,1793600
1978-08-11,17.976563,18.171875,17.976563,18.062500,5.597053,1334400
1978-08-14,18.062500,18.218750,18.039063,18.039063,5.589790,1465600
1978-08-15,18.039063,18.218750,17.921875,18.218750,5.645469,1316800
1978-08-16,18.218750,18.656250,18.171875,18.546875,5.747147,3454400
1978-08-17,18.546875,18.710938,18.421875,18.453125,5.718097,2377600
1978-08-18,18.453125,18.734375,18.343750,18.359375,5.689048,1771200
1978-08-21,18.359375,18.484375,18.265625,18.335938,5.681784,1323200
1978-08-22,18.335938,18.601563,18.312500,18.531250,5.742306,1729600
1978-08-23,18.562500,18.796875,18.562500,18.609375,5.766517,2126400
1978-08-24,18.609375,18.750000,18.531250,18.562500,5.751991,1606400
1978-08-25,18.562500,18.718750,18.539063,18.578125,5.756830,1252800
1978-08-28,18.578125,18.585938,18.406250,18.437500,5.713253,966400
1978-08-29,18.437500,18.515625,18.218750,18.281250,5.664837,984000
1978-08-30,18.281250,18.437500,18.281250,18.312500,5.674520,779200
1978-08-31,18.312500,18.375000,18.218750,18.242188,5.652733,734400
1978-09-01,18.250000,18.429688,18.250000,18.343750,5.684202,1025600
1978-09-05,18.367188,18.812500,18.367188,18.812500,5.829459,1940800
1978-09-06,18.812500,18.937500,18.718750,18.750000,5.810092,2520000
1978-09-07,18.750000,18.906250,18.593750,18.703125,5.795564,1724800
1978-09-08,18.703125,19.031250,18.671875,19.031250,5.897239,2000000
1978-09-11,18.960938,18.960938,18.718750,18.718750,5.800406,1334400
1978-09-12,18.718750,18.804688,18.671875,18.804688,5.827034,1401600
1978-09-13,18.804688,18.835938,18.437500,18.437500,5.713253,1793600
1978-09-14,18.437500,18.523438,18.304688,18.343750,5.684202,1344000
1978-09-15,18.343750,18.406250,18.062500,18.109375,5.611579,1467200
1978-09-18,18.109375,18.242188,17.968750,18.062500,5.597053,2632000
1978-09-19,18.062500,18.203125,17.906250,17.906250,5.548634,1276800
1978-09-20,17.906250,18.031250,17.656250,17.781250,5.509902,1604800
1978-09-21,17.781250,17.859375,17.531250,17.750000,5.500222,1784000
1978-09-22,17.750000,17.781250,17.750000,17.750000,5.500222,1563200
1978-09-25,17.500000,17.593750,17.343750,17.531250,5.432435,1788800
1978-09-26,17.531250,17.656250,17.476563,17.562500,5.442118,1363200
1978-09-27,17.562500,17.625000,17.156250,17.187500,5.325918,1369600
1978-09-28,17.187500,17.437500,17.093750,17.312500,5.364653,1552000
1978-09-29,17.312500,17.406250,17.265625,17.312500,5.364653,1454400
1978-10-02,17.312500,17.531250,17.304688,17.531250,5.432435,1179200
1978-10-03,17.531250,17.593750,17.281250,17.289063,5.357386,1507200
1978-10-04,17.289063,17.625000,17.187500,17.625000,5.461486,2017600
1978-10-05,17.625000,17.625000,17.382813,17.437500,5.403381,1996800
1978-10-06,17.437500,17.593750,17.421875,17.421875,5.398545,1036800
1978-10-09,17.453125,17.687500,17.453125,17.687500,5.480850,1340800
1978-10-10,17.687500,17.718750,17.531250,17.578125,5.446960,1211200
1978-10-11,17.578125,18.156250,17.531250,18.156250,5.626100,1449600
1978-10-12,18.156250,18.343750,17.828125,17.937500,5.558321,3908800
1978-10-13,17.937500,18.031250,17.796875,17.875000,5.538953,1716800
1978-10-16,17.875000,17.875000,17.437500,17.437500,5.403381,1464000
1978-10-17,17.437500,17.484375,17.203125,17.437500,5.403381,2816000
1978-10-18,17.437500,17.484375,17.312500,17.484375,5.417910,2300800
1978-10-19,17.484375,17.546875,17.250000,17.250000,5.345285,1996800
1978-10-20,17.250000,17.343750,17.101563,17.320313,5.367069,2928000
1978-10-23,17.320313,17.406250,17.125000,17.375000,5.384017,2300800
1978-10-24,17.375000,17.390625,17.187500,17.187500,5.325918,1712000
1978-10-25,17.187500,17.343750,17.031250,17.109375,5.301712,2257600
1978-10-26,17.109375,17.195313,16.937500,17.039063,5.279921,1560000
1978-10-27,17.039063,17.117188,16.812500,16.843750,5.219395,2374400
1978-10-30,16.843750,17.062500,16.656250,17.062500,5.287183,3030400
1978-10-31,16.468750,17.031250,16.468750,16.515625,5.117720,3100800
1978-11-01,16.578125,17.281250,16.578125,17.257813,5.406632,3569600
1978-11-02,17.046875,17.046875,16.750000,16.835938,5.274462,3564800
1978-11-03,16.835938,16.968750,16.703125,16.781250,5.257329,2889600
1978-11-06,16.765625,16.765625,16.500000,16.507813,5.171665,1401600
1978-11-07,16.453125,16.453125,16.210938,16.390625,5.134953,2435200
1978-11-08,16.390625,16.625000,16.289063,16.617188,5.205933,2086400
1978-11-09,16.617188,16.671875,16.421875,16.484375,5.164321,2051200
1978-11-10,16.484375,16.593750,16.453125,16.476563,5.161876,1040000
1978-11-13,16.476563,16.531250,16.226563,16.234375,5.085999,1435200
1978-11-14,16.234375,16.273438,16.000000,16.250000,5.090898,1939200
1978-11-15,16.250000,16.390625,16.125000,16.156250,5.061524,2014400
1978-11-16,16.203125,16.328125,16.203125,16.312500,5.110477,1500800
1978-11-17,16.312500,16.390625,16.312500,16.312500,5.110477,1491200
1978-11-20,16.328125,16.531250,16.328125,16.484375,5.164321,1475200
1978-11-21,16.484375,16.578125,16.398438,16.500000,5.169217,1892800
1978-11-22,16.500000,16.750000,16.500000,16.750000,5.247540,1211200
1978-11-24,16.906250,16.906250,16.671875,16.835938,5.274462,1372800
1978-11-27,16.835938,16.984375,16.765625,16.953125,5.311174,1112000
1978-11-28,16.953125,17.000000,16.718750,16.742188,5.245092,2224000
1978-11-29,16.718750,16.718750,16.546875,16.593750,5.198590,1584000
1978-11-30,16.593750,16.875000,16.562500,16.843750,5.276909,1464000
1978-12-01,16.914063,17.156250,16.914063,17.085938,5.352782,2315200
1978-12-04,17.085938,17.164063,16.984375,17.109375,5.360129,1390400
1978-12-05,17.148438,17.398438,17.148438,17.367188,5.440895,2136000
1978-12-06,17.367188,17.468750,17.250000,17.375000,5.443342,2180800
1978-12-07,17.375000,17.390625,17.187500,17.250000,5.404185,1516800
1978-12-08,17.250000,17.281250,17.109375,17.140625,5.369916,892800
1978-12-11,17.156250,17.421875,17.156250,17.375000,5.443342,1505600
1978-12-12,17.375000,17.406250,17.218750,17.250000,5.404185,1412800
1978-12-13,17.250000,17.281250,17.132813,17.140625,5.369916,1233600
1978-12-14,17.140625,17.187500,17.062500,17.140625,5.369916,1651200
1978-12-15,17.140625,17.210938,17.000000,17.210938,5.391944,1304000
1978-12-18,16.992188,16.992188,16.835938,16.882813,5.289149,1716800
1978-12-19,16.898438,17.703125,16.898438,17.679688,5.538797,3227200
1978-12-20,17.679688,17.843750,17.585938,17.773438,5.568164,4214400
1978-12-21,17.773438,17.804688,17.625000,17.734375,5.555929,2220800
1978-12-22,17.812500,18.437500,17.812500,18.437500,5.776206,3225600
1978-12-26,18.453125,19.375000,18.453125,19.343750,6.060122,5168000
1978-12-27,19.156250,19.156250,18.781250,18.906250,5.923058,3648000
1978-12-28,18.906250,19.250000,18.906250,19.000000,5.952429,2923200
1978-12-29,19.000000,19.156250,18.625000,18.656250,5.844739,2115200
1979-01-02,18.656250,19.062500,18.406250,18.968750,5.942642,2672000
1979-01-03,19.031250,19.296875,19.031250,19.156250,6.001383,2920000
1979-01-04,19.156250,19.312500,19.000000,19.062500,5.972013,3256000
1979-01-05,19.070313,19.187500,19.070313,19.125000,5.991597,1732800
1979-01-08,19.109375,19.109375,18.906250,19.031250,5.962220,1980800
1979-01-09,19.125000,19.273438,19.125000,19.125000,5.991597,1800000
1979-01-10,19.125000,19.218750,19.054688,19.085938,5.979359,1246400
1979-01-11,19.085938,19.500000,19.046875,19.468750,6.099287,2707200
1979-01-12,19.468750,19.617188,19.421875,19.546875,6.123760,3940800
1979-01-15,19.546875,19.765625,19.515625,19.718750,6.177605,3456000
1979-01-16,19.664063,19.664063,19.296875,19.351563,6.062572,2481600
1979-01-17,19.351563,19.500000,19.156250,19.390625,6.074809,2033600
1979-01-18,19.390625,19.500000,19.312500,19.437500,6.089496,1342400
1979-01-19,19.421875,19.421875,19.125000,19.156250,6.001383,1929600
1979-01-22,19.156250,19.500000,19.078125,19.468750,6.099287,2691200
1979-01-23,19.468750,19.562500,19.375000,19.453125,6.094388,1952000
1979-01-24,19.453125,19.453125,19.234375,19.281250,6.040546,1844800
1979-01-25,19.328125,19.500000,19.328125,19.500000,6.109077,1529600
1979-01-26,19.500000,19.593750,19.437500,19.562500,6.128656,1760000
1979-01-29,19.562500,19.578125,19.421875,19.453125,6.094388,1387200
1979-01-30,19.460938,19.656250,19.460938,19.500000,6.109077,1627200
1979-01-31,19.500000,19.531250,19.289063,19.296875,6.045435,1584000
1979-02-01,19.296875,19.437500,19.257813,19.437500,6.089496,1550400
1979-02-02,19.437500,19.437500,19.226563,19.265625,6.035652,1360000
1979-02-05,19.164063,19.164063,19.031250,19.109375,5.986696,1907200
1979-02-06,19.109375,19.156250,18.937500,18.968750,5.942642,2131200
1979-02-07,18.734375,18.734375,18.570313,18.656250,5.911746,2694400
1979-02-08,18.695313,18.789063,18.695313,18.726563,5.934023,1246400
1979-02-09,18.757813,18.867188,18.757813,18.859375,5.976113,1457600
1979-02-12,18.859375,19.187500,18.734375,19.164063,6.072662,1259200
1979-02-13,19.171875,19.375000,19.171875,19.257813,6.102372,2121600
1979-02-14,19.257813,19.265625,19.000000,19.093750,6.050379,1318400
1979-02-15,19.093750,19.281250,19.031250,19.265625,6.104847,1073600
1979-02-16,19.250000,19.250000,19.125000,19.156250,6.070185,1120000
1979-02-20,19.156250,19.273438,19.062500,19.250000,6.099894,1252800
1979-02-21,19.250000,19.289063,19.101563,19.125000,6.060287,1100800
1979-02-22,19.093750,19.093750,18.882813,18.976563,6.013244,1364800
1979-02-23,18.968750,18.968750,18.828125,18.890625,5.986016,801600
1979-02-26,18.906250,19.046875,18.906250,19.000000,6.020669,739200
1979-02-27,19.000000,19.000000,18.632813,18.695313,5.924126,1910400
1979-02-28,18.695313,18.812500,18.664063,18.750000,5.941454,1324800
1979-03-01,18.750000,18.843750,18.664063,18.812500,5.961257,1304000
1979-03-02,18.812500,18.828125,18.703125,18.796875,5.956307,998400
1979-03-05,18.882813,19.234375,18.882813,19.132813,6.062758,1496000
1979-03-06,19.132813,19.156250,18.984375,18.992188,6.018197,1481600
1979-03-07,19.007813,19.234375,19.007813,19.046875,6.035526,1238400
1979-03-08,19.046875,19.343750,19.015625,19.312500,6.119699,1156800
1979-03-09,19.312500,19.367188,19.218750,19.234375,6.094938,1435200
1979-03-12,19.234375,19.375000,19.093750,19.375000,6.139504,1777600
1979-03-13,19.375000,19.484375,19.257813,19.281250,6.109797,1939200
1979-03-14,19.281250,19.359375,19.171875,19.218750,6.089990,1288000
1979-03-15,19.218750,19.289063,19.078125,19.179688,6.077613,1096000
1979-03-16,19.179688,19.328125,19.171875,19.296875,6.114742,1084800
1979-03-19,19.335938,19.515625,19.335938,19.414063,6.151883,1470400
1979-03-20,19.414063,19.476563,19.343750,19.406250,6.149404,1147200
1979-03-21,19.406250,19.750000,19.390625,19.750000,6.258330,1915200
1979-03-22,19.750000,19.843750,19.671875,19.750000,6.258330,2068800
1979-03-23,19.750000,19.812500,19.671875,19.687500,6.238525,1491200
1979-03-26,19.656250,19.656250,19.500000,19.515625,6.184065,1444800
1979-03-27,19.546875,20.046875,19.546875,20.046875,6.352404,2260800
1979-03-28,19.992188,19.992188,19.812500,19.859375,6.292989,2452800
1979-03-29,19.859375,19.960938,19.796875,19.859375,6.292989,1803200
1979-03-30,19.859375,19.914063,19.656250,19.718750,6.248427,1430400
1979-04-02,19.718750,19.718750,19.531250,19.632813,6.221196,1536000
1979-04-03,19.656250,19.984375,19.656250,19.968750,6.327645,2008000
1979-04-04,19.968750,20.085938,19.750000,19.843750,6.288039,2280000
1979-04-05,19.843750,20.046875,19.828125,20.046875,6.352404,1648000
1979-04-06,20.023438,20.023438,19.859375,19.906250,6.307843,1235200
1979-04-09,19.906250,19.984375,19.812500,19.937500,6.317748,1358400
1979-04-10,19.937500,20.125000,19.929688,20.000000,6.337552,1624000
1979-04-11,20.000000,20.093750,19.500000,19.500000,6.179113,3224000
1979-04-12,19.500000,19.640625,19.437500,19.484375,6.174160,1784000
1979-04-16,19.484375,19.585938,19.437500,19.476563,6.171685,1572800
1979-04-17,19.476563,19.593750,19.453125,19.531250,6.189014,1496000
1979-04-18,19.531250,19.625000,19.500000,19.500000,6.179113,1395200
1979-04-19,19.500000,19.554688,19.265625,19.304688,6.117223,1289600
1979-04-20,19.304688,19.328125,19.140625,19.171875,6.075139,1984000
1979-04-23,19.187500,19.390625,19.187500,19.375000,6.139504,1972800
1979-04-24,19.375000,19.554688,19.359375,19.390625,6.144453,1641600
1979-04-25,19.390625,19.515625,19.367188,19.500000,6.179113,1286400
1979-04-26,19.500000,19.500000,19.281250,19.304688,6.117223,1854400
1979-04-27,19.304688,19.406250,19.218750,19.406250,6.149404,1572800
1979-04-30,19.406250,19.640625,19.359375,19.640625,6.223671,1870400
1979-05-01,19.640625,19.843750,19.640625,19.726563,6.250905,1897600
1979-05-02,19.726563,19.906250,19.687500,19.875000,6.297941,1579200
1979-05-03,19.875000,20.093750,19.875000,19.984375,6.332599,2384000
1979-05-04,19.843750,19.843750,19.437500,19.453125,6.231295,1950400
1979-05-07,19.367188,19.367188,19.257813,19.312500,6.186251,1350400
1979-05-08,19.312500,19.515625,19.289063,19.500000,6.246308,2024000
1979-05-09,19.500000,19.546875,19.359375,19.359375,6.201268,1356800
1979-05-10,19.359375,19.382813,19.125000,19.203125,6.151217,1187200
1979-05-11,19.218750,19.312500,19.218750,19.273438,6.173738,1076800
1979-05-14,19.273438,19.359375,19.218750,19.250000,6.166233,798400
1979-05-15,19.250000,19.375000,19.062500,19.062500,6.106171,1536000
1979-05-16,19.062500,19.187500,18.921875,19.171875,6.141205,1380800
1979-05-17,19.171875,19.343750,19.125000,19.343750,6.196264,1137600
1979-05-18,19.343750,19.359375,19.187500,19.218750,6.156220,1148800
1979-05-21,19.218750,19.304688,19.203125,19.265625,6.171234,1052800
1979-05-22,19.265625,19.406250,19.218750,19.312500,6.186251,1206400
1979-05-23,19.312500,19.406250,19.125000,19.125000,6.126191,1054400
1979-05-24,19.125000,19.218750,19.078125,19.171875,6.141205,1150400
1979-05-25,19.171875,19.210938,19.140625,19.171875,6.141205,657600
1979-05-29,19.171875,19.203125,19.109375,19.187500,6.146211,902400
1979-05-30,19.148438,19.148438,18.937500,18.976563,6.078641,1161600
1979-05-31,18.976563,19.046875,18.890625,19.000000,6.086147,2072000
1979-06-01,19.093750,19.093750,18.968750,19.062500,6.106171,916800
1979-06-04,19.062500,19.093750,18.937500,19.000000,6.086147,783200
1979-06-05,19.031250,19.500000,19.031250,19.468750,6.236302,1302000
1979-06-06,19.468750,19.562500,19.343750,19.375000,6.206274,1414000
1979-06-07,19.406250,19.562500,19.406250,19.468750,6.236302,1098000
1979-06-08,19.468750,19.468750,19.218750,19.343750,6.196264,1248400
1979-06-11,19.343750,19.406250,19.156250,19.375000,6.206274,1138000
1979-06-12,19.375000,19.625000,19.375000,19.500000,6.246308,2048400
1979-06-13,19.500000,19.500000,18.812500,18.843750,6.036102,2430800
1979-06-14,18.812500,18.812500,18.437500,18.656250,5.976042,2513200
1979-06-15,18.656250,18.750000,18.468750,18.562500,5.946011,2069200
1979-06-18,18.500000,18.500000,18.156250,18.187500,5.825884,1433200
1979-06-19,18.187500,18.375000,18.062500,18.156250,5.815876,1578400
1979-06-20,18.156250,18.437500,18.031250,18.250000,5.845907,2396800
1979-06-21,18.250000,18.625000,18.218750,18.375000,5.885950,1800800
1979-06-22,18.468750,18.562500,18.468750,18.531250,5.935995,1217600
1979-06-25,18.531250,18.625000,18.343750,18.468750,5.915979,1156800
1979-06-26,18.562500,18.562500,18.125000,18.187500,5.825884,1532400
1979-06-27,18.250000,18.625000,18.250000,18.375000,5.885950,1353200
1979-06-28,18.406250,18.531250,18.406250,18.468750,5.915979,964800
1979-06-29,18.468750,18.531250,18.250000,18.343750,5.875934,1240000
1979-07-02,18.343750,18.406250,17.968750,18.093750,5.795857,1423200
1979-07-03,18.093750,18.125000,18.031250,18.093750,5.795857,836400
1979-07-05,18.093750,18.093750,17.937500,18.031250,5.775833,1244800
1979-07-06,18.031250,19.187500,17.968750,18.406250,5.895960,1598400
1979-07-09,18.406250,18.500000,18.218750,18.375000,5.885950,1173200
1979-07-10,18.375000,18.406250,18.000000,18.062500,5.785847,1510800
1979-07-11,18.062500,18.093750,17.781250,17.906250,5.735793,1520400
1979-07-12,17.875000,17.875000,17.500000,17.531250,5.615677,2434800
1979-07-13,17.500000,17.500000,17.250000,17.500000,5.605661,3950000
1979-07-16,17.500000,17.656250,17.437500,17.625000,5.645707,1461600
1979-07-17,17.593750,17.593750,17.312500,17.312500,5.545603,2236400
1979-07-18,17.312500,17.375000,17.125000,17.375000,5.565624,2218000
1979-07-19,17.375000,17.500000,17.343750,17.375000,5.565624,1510800
1979-07-20,17.375000,17.531250,17.375000,17.437500,5.585643,2029600
1979-07-23,17.343750,17.343750,17.093750,17.281250,5.535594,1671200
1979-07-24,17.281250,17.406250,17.218750,17.218750,5.515574,1226000
1979-07-25,17.281250,17.406250,17.281250,17.375000,5.565624,1472400
1979-07-26,17.343750,17.343750,17.125000,17.125000,5.485543,1976800
1979-07-27,17.125000,17.375000,17.000000,17.125000,5.485543,1544400
1979-07-30,17.125000,17.437500,17.125000,17.281250,5.535594,870000
1979-07-31,17.312500,17.500000,17.312500,17.437500,5.585643,1246000
1979-08-01,17.437500,17.500000,17.312500,17.500000,5.605661,1281600
1979-08-02,17.500000,17.562500,17.312500,17.406250,5.575634,1371600
1979-08-03,17.375000,17.375000,17.187500,17.218750,5.515574,1050800
1979-08-06,17.218750,17.343750,17.062500,17.312500,5.545603,1253600
1979-08-07,17.375000,17.781250,17.375000,17.687500,5.665723,2619200
1979-08-08,17.593750,17.593750,17.281250,17.343750,5.623979,2331600
1979-08-09,17.312500,17.312500,17.187500,17.218750,5.583442,2331600
1979-08-10,17.218750,17.625000,17.125000,17.593750,5.705043,2010400
1979-08-13,17.593750,17.593750,17.437500,17.562500,5.694911,1956000
1979-08-14,17.562500,17.593750,17.437500,17.562500,5.694911,2134800
1979-08-15,17.562500,18.093750,17.468750,18.062500,5.857042,1993200
1979-08-16,18.062500,18.125000,17.750000,17.906250,5.806372,1907200
1979-08-17,17.906250,17.968750,17.750000,17.812500,5.775976,1130400
1979-08-20,17.812500,17.968750,17.718750,17.906250,5.806372,1401200
1979-08-21,17.906250,17.906250,17.625000,17.718750,5.745570,1046000
1979-08-22,17.718750,17.781250,17.593750,17.625000,5.715176,2126800
1979-08-23,17.625000,17.687500,17.375000,17.406250,5.644242,1567600
1979-08-24,17.406250,17.625000,17.281250,17.406250,5.644242,1348000
1979-08-27,17.406250,17.656250,17.375000,17.500000,5.674638,1355600
1979-08-28,17.500000,17.531250,17.406250,17.500000,5.674638,1573600
1979-08-29,17.500000,17.562500,17.406250,17.406250,5.644242,1172800
1979-08-30,17.406250,17.500000,17.375000,17.375000,5.634109,821200
1979-08-31,17.437500,17.500000,17.437500,17.500000,5.674638,1073200
1979-09-04,17.468750,17.468750,17.125000,17.156250,5.563178,1526000
1979-09-05,17.125000,17.125000,16.812500,17.062500,5.532774,2772800
1979-09-06,17.062500,17.062500,16.875000,16.906250,5.482109,1264400
1979-09-07,16.906250,17.000000,16.843750,16.937500,5.492242,1626400
1979-09-10,16.937500,16.968750,16.843750,16.875000,5.471979,1223200
1979-09-11,16.875000,16.937500,16.531250,16.625000,5.390912,1866000
1979-09-12,16.625000,16.656250,16.437500,16.562500,5.370642,2611200
1979-09-13,16.562500,16.718750,16.531250,16.687500,5.411177,1597200
1979-09-14,16.687500,17.093750,16.625000,16.968750,5.502378,2008400
1979-09-17,17.093750,17.312500,17.093750,17.125000,5.553042,2155600
1979-09-18,17.125000,17.125000,16.937500,16.968750,5.502378,1630800
1979-09-19,16.968750,17.156250,16.937500,16.937500,5.492242,1586000
1979-09-20,16.937500,17.843750,16.906250,17.812500,5.775976,1759600
1979-09-21,17.750000,17.750000,17.343750,17.500000,5.674638,2504400
1979-09-24,17.468750,17.468750,16.937500,16.968750,5.502378,2102800
1979-09-25,16.968750,17.312500,16.625000,17.156250,5.563178,2541600
1979-09-26,17.156250,17.375000,17.000000,17.031250,5.522643,1980400
1979-09-27,17.031250,17.187500,16.906250,17.062500,5.532774,1458000
1979-09-28,17.062500,17.125000,16.875000,16.937500,5.492242,1280000
1979-10-01,16.906250,16.906250,16.750000,16.906250,5.482109,1048000
1979-10-02,16.906250,17.187500,16.812500,17.062500,5.532774,1590800
1979-10-03,17.062500,17.250000,17.031250,17.062500,5.532774,1420000
1979-10-04,17.062500,17.218750,17.062500,17.156250,5.563178,1079200
1979-10-05,17.156250,17.375000,17.125000,17.218750,5.583442,1468000
1979-10-08,17.218750,17.250000,16.750000,16.843750,5.461844,1693200
1979-10-09,16.843750,16.843750,16.500000,16.500000,5.350379,2308400
1979-10-10,16.500000,16.937500,16.250000,16.937500,5.492242,4156000
1979-10-11,16.906250,16.906250,16.562500,16.625000,5.390912,2263600
1979-10-12,16.625000,16.781250,16.406250,16.437500,5.330110,1872400
